timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday,utilization_rate,cost_per_unit,buffer_units,year,month,day_of_week,day_of_month,quarter,is_weekend
2024-10-22,US-East,Storage,5927.0,6785.0,157.52,99.72,0,87.35,0.0266,858.0,2024,10,1,22,4,0
2024-10-22,India-South,Compute,5833.0,7812.0,310.81,99.81,0,74.67,0.0533,1979.0,2024,10,1,22,4,0
2024-10-23,Europe-North,Storage,7987.0,10725.0,190.32,99.77,0,74.47,0.0238,2738.0,2024,10,2,23,4,0
2024-10-23,US-East,Compute,5744.0,7554.0,339.16,99.91,0,76.04,0.059,1810.0,2024,10,2,23,4,0
2024-10-23,US-East,Storage,5937.0,7379.0,117.44,99.72,1,80.46,0.0198,1442.0,2024,10,2,23,4,0
2024-10-23,Europe-North,Compute,7492.0,9770.0,396.98,99.81,0,76.68,0.053,2278.0,2024,10,2,23,4,0
2024-10-23,US-West,Storage,8422.0,10379.0,158.25,99.83,0,81.14,0.0188,1957.0,2024,10,2,23,4,0
2024-10-24,Europe-North,Storage,7471.0,9118.0,205.35,99.98,0,81.94,0.0275,1647.0,2024,10,3,24,4,0
2024-10-24,US-East,Compute,5475.0,6180.0,295.86,99.83,0,88.59,0.054,705.0,2024,10,3,24,4,0
2024-10-24,US-West,Compute,5261.0,5922.0,300.96,99.79,1,88.84,0.0572,661.0,2024,10,3,24,4,0
2024-10-24,India-South,Storage,6722.0,8900.0,188.26,99.83,0,75.53,0.028,2178.0,2024,10,3,24,4,0
2024-10-24,Europe-North,Compute,8884.0,10444.0,527.31,99.99,0,85.06,0.0594,1560.0,2024,10,3,24,4,0
2024-10-24,India-South,Compute,4815.0,6228.0,271.16,99.88,0,77.31,0.0563,1413.0,2024,10,3,24,4,0
2024-10-24,US-West,Storage,6909.0,8989.0,162.26,99.79,1,76.86,0.0235,2080.0,2024,10,3,24,4,0
2024-10-25,India-South,Storage,6006.0,9568.0,135.8481844711893,99.93,0,62.77,0.0226,3562.0,2024,10,4,25,4,0
2024-10-25,India-South,Compute,9292.0,12328.0,520.4,99.74,0,75.37,0.056,3036.0,2024,10,4,25,4,0
2024-10-25,US-West,Compute,9032.0,10610.0,496.91,99.73,0,85.13,0.055,1578.0,2024,10,4,25,4,0
2024-10-25,US-West,Storage,8302.0,9729.0,239.05,99.81,0,85.33,0.0288,1427.0,2024,10,4,25,4,0
2024-10-25,Europe-North,Compute,6650.0,7945.0,315.07,99.88,0,83.7,0.0474,1295.0,2024,10,4,25,4,0
2024-10-25,Europe-North,Storage,6015.0,9746.0,136.0517531791881,99.97,0,61.72,0.0226,3731.0,2024,10,4,25,4,0
2024-10-25,US-East,Compute,7638.0,9621.0,363.19,99.84,0,79.39,0.0476,1983.0,2024,10,4,25,4,0
2024-10-26,US-East,Compute,6297.0,7490.0,345.58,99.83,0,84.07,0.0549,1193.0,2024,10,5,26,4,1
2024-10-26,US-East,Storage,7986.0,10378.0,180.63330023092206,99.94,1,76.95,0.0226,2392.0,2024,10,5,26,4,1
2024-10-26,Europe-North,Storage,4559.0,6043.0,91.03,99.79,0,75.44,0.02,1484.0,2024,10,5,26,4,1
2024-10-26,US-West,Compute,6487.0,7643.0,331.52,99.92,0,84.88,0.0511,1156.0,2024,10,5,26,4,1
2024-10-26,US-West,Storage,7917.0,9589.0,235.93,99.79,0,82.56,0.0298,1672.0,2024,10,5,26,4,1
2024-10-26,India-South,Storage,5290.0,6375.0,112.98,99.76,0,82.98,0.0214,1085.0,2024,10,5,26,4,1
2024-10-26,India-South,Compute,8083.0,9925.0,413.15,99.83,0,81.44,0.0511,1842.0,2024,10,5,26,4,1
2024-10-26,Europe-North,Compute,7407.0,9618.0,411.31,99.88,0,77.01,0.0555,2211.0,2024,10,5,26,4,1
2024-10-27,Europe-North,Storage,5729.0,6889.0,119.25,99.9,0,83.16,0.0208,1160.0,2024,10,6,27,4,1
2024-10-27,US-East,Compute,9450.0,10646.0,467.96,99.96,0,88.77,0.0495,1196.0,2024,10,6,27,4,1
2024-10-27,US-West,Storage,7202.0,8114.0,201.05,99.95,0,88.76,0.0279,912.0,2024,10,6,27,4,1
2024-10-27,US-West,Compute,8053.0,9366.0,439.53,99.8,0,85.98,0.0546,1313.0,2024,10,6,27,4,1
2024-10-27,US-East,Storage,10035.0,12551.0,256.34,99.94,0,79.95,0.0255,2516.0,2024,10,6,27,4,1
2024-10-27,India-South,Compute,7971.0,9545.0,375.65,99.7,0,83.51,0.0471,1574.0,2024,10,6,27,4,1
2024-10-27,India-South,Storage,5146.0,6143.0,103.79,99.71,0,83.77,0.0202,997.0,2024,10,6,27,4,1
2024-10-28,Europe-North,Compute,7776.0,9150.0,353.98,99.97,1,84.98,0.0455,1374.0,2024,10,0,28,4,0
2024-10-28,US-East,Storage,6656.0,8980.0,178.02,99.71,1,74.12,0.0267,2324.0,2024,10,0,28,4,0
2024-10-28,India-South,Compute,9395.0,11276.0,465.67,99.86,0,83.32,0.0496,1881.0,2024,10,0,28,4,0
2024-10-28,US-West,Storage,4538.0,5940.0,102.05,99.76,0,76.4,0.0225,1402.0,2024,10,0,28,4,0
2024-10-28,US-East,Compute,8747.0,10819.0,432.46,99.85,0,80.85,0.0494,2072.0,2024,10,0,28,4,0
2024-10-29,India-South,Compute,8430.0,9921.0,386.31,99.97,0,84.97,0.0458,1491.0,2024,10,1,29,4,0
2024-10-29,India-South,Storage,6633.0,7481.0,130.94,99.77,0,88.66,0.0197,848.0,2024,10,1,29,4,0
2024-10-29,US-East,Storage,6881.0,7945.0,178.33,99.82,0,86.61,0.0259,1064.0,2024,10,1,29,4,0
2024-10-29,Europe-North,Compute,5189.0,6276.0,282.54,99.97,0,82.68,0.0544,1087.0,2024,10,1,29,4,0
2024-10-29,US-East,Compute,7938.0,10023.0,358.71,99.76,0,79.2,0.0452,2085.0,2024,10,1,29,4,0
2024-10-29,US-West,Storage,8651.0,10247.0,229.92,99.87,1,84.42,0.0266,1596.0,2024,10,1,29,4,0
2024-10-29,Europe-North,Storage,6370.0,7438.0,115.6,99.79,0,85.64,0.0181,1068.0,2024,10,1,29,4,0
2024-10-29,US-West,Compute,5718.0,7263.0,308.97,99.86,1,78.73,0.054,1545.0,2024,10,1,29,4,0
2024-10-30,US-East,Compute,5476.0,6332.0,322.36,99.73,0,86.48,0.0589,856.0,2024,10,2,30,4,0
2024-10-30,US-West,Compute,7095.0,8973.0,418.22,99.77,0,79.07,0.0589,1878.0,2024,10,2,30,4,0
2024-10-30,US-East,Storage,8502.0,11402.0,233.31,99.94,0,74.57,0.0274,2900.0,2024,10,2,30,4,0
2024-10-30,India-South,Storage,8547.0,10533.0,238.28,99.75,1,81.14,0.0279,1986.0,2024,10,2,30,4,0
2024-10-30,India-South,Compute,8033.0,9446.0,374.46,99.95,0,85.04,0.0466,1413.0,2024,10,2,30,4,0
2024-10-30,Europe-North,Compute,6339.0,7161.0,362.56,99.85,0,88.52,0.0572,822.0,2024,10,2,30,4,0
2024-10-30,Europe-North,Storage,8788.0,11150.0,198.23,99.82,0,78.82,0.0226,2362.0,2024,10,2,30,4,0
2024-10-31,India-South,Compute,8171.0,9278.0,384.03,99.95,0,88.07,0.047,1107.0,2024,10,3,31,4,0
2024-10-31,US-East,Compute,8866.0,11962.0,487.54,99.78,1,74.12,0.055,3096.0,2024,10,3,31,4,0
2024-10-31,US-East,Storage,6453.0,7911.0,143.54,99.79,1,81.57,0.0222,1458.0,2024,10,3,31,4,0
2024-10-31,India-South,Storage,7138.0,8289.0,153.97,99.94,0,86.11,0.0216,1151.0,2024,10,3,31,4,0
2024-10-31,Europe-North,Compute,7565.0,11782.0,373.22003624571823,99.76,0,64.21,0.0493,4217.0,2024,10,3,31,4,0
2024-10-31,US-West,Compute,5610.0,6387.0,262.2,99.75,0,87.83,0.0467,777.0,2024,10,3,31,4,0
2024-10-31,US-West,Storage,5734.0,7666.0,145.56,99.87,0,74.8,0.0254,1932.0,2024,10,3,31,4,0
2024-11-01,Europe-North,Storage,9545.0,11440.0,264.89,99.97,1,83.44,0.0278,1895.0,2024,11,4,1,4,0
2024-11-01,India-South,Compute,8118.0,9417.0,444.13,99.99,1,86.21,0.0547,1299.0,2024,11,4,1,4,0
2024-11-01,Europe-North,Compute,8791.0,10790.0,518.07,99.77,0,81.47,0.0589,1999.0,2024,11,4,1,4,0
2024-11-01,US-West,Storage,9539.0,12506.0,261.58,99.96,0,76.28,0.0274,2967.0,2024,11,4,1,4,0
2024-11-01,India-South,Storage,5916.0,7401.0,131.55,99.94,0,79.94,0.0222,1485.0,2024,11,4,1,4,0
2024-11-01,US-West,Compute,10062.0,12394.0,564.13,99.71,0,81.18,0.0561,2332.0,2024,11,4,1,4,0
2024-11-02,US-West,Compute,10535.0,11832.0,547.87,99.74,0,89.04,0.052,1297.0,2024,11,5,2,4,1
2024-11-02,US-East,Compute,7930.0,9159.0,390.35,99.76,0,86.58,0.0492,1229.0,2024,11,5,2,4,1
2024-11-02,India-South,Compute,7523.0,9223.0,381.09,99.91,0,81.57,0.0507,1700.0,2024,11,5,2,4,1
2024-11-02,US-West,Storage,7806.0,9776.0,171.11,99.88,0,79.85,0.0219,1970.0,2024,11,5,2,4,1
2024-11-02,Europe-North,Storage,6004.0,7489.0,171.32,99.84,0,80.17,0.0285,1485.0,2024,11,5,2,4,1
2024-11-02,US-East,Storage,8096.0,10149.0,235.18,99.76,0,79.77,0.029,2053.0,2024,11,5,2,4,1
2024-11-02,Europe-North,Compute,7604.0,10085.0,411.22,99.89,0,75.4,0.0541,2481.0,2024,11,5,2,4,1
2024-11-02,India-South,Storage,6185.0,7878.0,151.07,99.95,0,78.51,0.0244,1693.0,2024,11,5,2,4,1
2024-11-03,US-East,Storage,6199.0,7560.0,123.64,99.99,0,82.0,0.0199,1361.0,2024,11,6,3,4,1
2024-11-03,US-West,Storage,7965.0,10118.0,172.16,99.92,0,78.72,0.0216,2153.0,2024,11,6,3,4,1
2024-11-03,India-South,Compute,9649.0,11372.0,577.87,99.71,0,84.85,0.0599,1723.0,2024,11,6,3,4,1
2024-11-03,US-East,Compute,6031.0,7493.0,345.41,99.94,0,80.49,0.0573,1462.0,2024,11,6,3,4,1
2024-11-03,Europe-North,Storage,7764.0,9671.0,223.81,99.87,0,80.28,0.0288,1907.0,2024,11,6,3,4,1
2024-11-03,US-West,Compute,8433.0,10894.0,502.37,99.92,0,77.41,0.0596,2461.0,2024,11,6,3,4,1
2024-11-03,Europe-North,Compute,7733.0,8799.0,352.89,99.85,0,87.88,0.0456,1066.0,2024,11,6,3,4,1
2024-11-03,India-South,Storage,7595.0,10053.0,159.08,99.74,0,75.55,0.0209,2458.0,2024,11,6,3,4,1
2024-11-04,Europe-North,Storage,6608.0,8758.0,188.44,99.97,0,75.45,0.0285,2150.0,2024,11,0,4,4,0
2024-11-04,US-West,Storage,7577.0,8641.0,152.61,99.86,0,87.69,0.0201,1064.0,2024,11,0,4,4,0
2024-11-04,US-West,Compute,6406.0,8040.0,366.17,99.94,0,79.68,0.0572,1634.0,2024,11,0,4,4,0
2024-11-04,US-East,Compute,7271.0,8621.0,412.72,99.84,0,84.34,0.0568,1350.0,2024,11,0,4,4,0
2024-11-04,Europe-North,Compute,7620.0,9389.0,435.14,99.72,0,81.16,0.0571,1769.0,2024,11,0,4,4,0
2024-11-04,US-East,Storage,9084.0,11706.0,181.97,99.84,0,77.6,0.02,2622.0,2024,11,0,4,4,0
2024-11-04,India-South,Storage,7006.0,9176.0,189.0,99.97,0,76.35,0.027,2170.0,2024,11,0,4,4,0
2024-11-05,US-West,Compute,7469.0,9542.0,345.54,99.8,0,78.27,0.0463,2073.0,2024,11,1,5,4,0
2024-11-05,Europe-North,Compute,7269.0,9080.0,328.87,99.7,1,80.06,0.0452,1811.0,2024,11,1,5,4,0
2024-11-05,US-West,Storage,9565.0,12478.0,206.56,99.87,0,76.65,0.0216,2913.0,2024,11,1,5,4,0
2024-11-05,India-South,Storage,10785.0,14044.0,302.89,99.79,0,76.79,0.0281,3259.0,2024,11,1,5,4,0
2024-11-05,US-East,Storage,7296.0,8710.0,175.23,99.94,0,83.77,0.024,1414.0,2024,11,1,5,4,0
2024-11-05,US-East,Compute,10100.0,12237.0,551.75,99.96,0,82.54,0.0546,2137.0,2024,11,1,5,4,0
2024-11-05,Europe-North,Storage,7366.0,8435.0,142.41,99.82,0,87.33,0.0193,1069.0,2024,11,1,5,4,0
2024-11-06,Europe-North,Compute,8305.0,10988.0,376.33,99.91,0,75.58,0.0453,2683.0,2024,11,2,6,4,0
2024-11-06,US-East,Storage,7872.0,9803.0,155.35,99.94,0,80.3,0.0197,1931.0,2024,11,2,6,4,0
2024-11-06,US-West,Storage,8172.0,10449.0,195.73,99.8,0,78.21,0.024,2277.0,2024,11,2,6,4,0
2024-11-06,India-South,Compute,9927.0,12586.0,506.05,99.8,0,78.87,0.051,2659.0,2024,11,2,6,4,0
2024-11-06,Europe-North,Storage,5927.0,7830.0,145.9,99.84,0,75.7,0.0246,1903.0,2024,11,2,6,4,0
2024-11-06,India-South,Storage,7512.0,9806.0,218.31,99.82,1,76.61,0.0291,2294.0,2024,11,2,6,4,0
2024-11-06,US-East,Compute,10122.5,10907.0,499.39455610010344,99.78,1,92.81,0.0493,784.5,2024,11,2,6,4,0
2024-11-06,US-West,Compute,7018.0,8492.0,337.0,99.91,1,82.64,0.048,1474.0,2024,11,2,6,4,0
2024-11-07,US-West,Storage,8387.0,10991.0,159.63,99.71,0,76.31,0.019,2604.0,2024,11,3,7,4,0
2024-11-07,Europe-North,Compute,5526.0,6639.0,273.44,99.92,0,83.24,0.0495,1113.0,2024,11,3,7,4,0
2024-11-07,India-South,Storage,9095.0,12096.0,228.39,99.74,0,75.19,0.0251,3001.0,2024,11,3,7,4,0
2024-11-07,Europe-North,Storage,8940.0,11383.0,213.3,99.86,0,78.54,0.0239,2443.0,2024,11,3,7,4,0
2024-11-07,US-East,Compute,10145.0,12221.0,506.81,99.73,0,83.01,0.05,2076.0,2024,11,3,7,4,0
2024-11-07,US-East,Storage,8624.0,11322.0,242.46,99.71,0,76.17,0.0281,2698.0,2024,11,3,7,4,0
2024-11-07,India-South,Compute,7693.0,8640.0,438.38,99.92,0,89.04,0.057,947.0,2024,11,3,7,4,0
2024-11-08,Europe-North,Storage,9436.5,11549.0,213.44179033672626,99.86,0,81.71,0.0226,2112.5,2024,11,4,8,4,0
2024-11-08,India-South,Storage,5905.0,7392.0,167.4,99.76,0,79.88,0.0283,1487.0,2024,11,4,8,4,0
2024-11-08,Europe-North,Compute,7734.0,9528.0,389.88,99.92,0,81.17,0.0504,1794.0,2024,11,4,8,4,0
2024-11-08,US-East,Storage,7967.0,10013.0,218.47,99.72,0,79.57,0.0274,2046.0,2024,11,4,8,4,0
2024-11-08,India-South,Compute,8359.0,9900.0,401.93,99.8,0,84.43,0.0481,1541.0,2024,11,4,8,4,0
2024-11-08,US-West,Compute,6242.0,8330.0,342.5,99.98,0,74.93,0.0549,2088.0,2024,11,4,8,4,0
2024-11-09,India-South,Storage,8807.0,10353.0,223.92,99.96,0,85.07,0.0254,1546.0,2024,11,5,9,4,1
2024-11-09,US-East,Compute,8933.0,11805.0,415.57,99.95,0,75.67,0.0465,2872.0,2024,11,5,9,4,1
2024-11-09,Europe-North,Storage,9933.0,12726.0,212.57,99.75,0,78.05,0.0214,2793.0,2024,11,5,9,4,1
2024-11-09,US-West,Storage,9280.0,12467.0,277.78,99.84,0,74.44,0.0299,3187.0,2024,11,5,9,4,1
2024-11-10,US-West,Compute,7092.0,8706.0,358.96,99.97,0,81.46,0.0506,1614.0,2024,11,6,10,4,1
2024-11-10,Europe-North,Compute,6296.0,8315.0,369.47,99.83,1,75.72,0.0587,2019.0,2024,11,6,10,4,1
2024-11-10,India-South,Compute,8791.5,9338.0,433.7295371651331,99.84,0,94.15,0.0493,546.5,2024,11,6,10,4,1
2024-11-10,India-South,Storage,9106.0,10808.0,175.2,99.87,1,84.25,0.0192,1702.0,2024,11,6,10,4,1
2024-11-10,US-East,Compute,9064.0,11447.0,476.21,99.77,0,79.18,0.0525,2383.0,2024,11,6,10,4,1
2024-11-10,Europe-North,Storage,6094.0,8170.0,113.44,99.79,0,74.59,0.0186,2076.0,2024,11,6,10,4,1
2024-11-10,US-East,Storage,6210.0,7788.0,136.86,99.92,0,79.74,0.022,1578.0,2024,11,6,10,4,1
2024-11-11,US-East,Compute,9515.0,10886.0,471.17,99.9,0,87.41,0.0495,1371.0,2024,11,0,11,4,0
2024-11-11,Europe-North,Storage,9169.0,11859.0,228.79,99.85,0,77.32,0.025,2690.0,2024,11,0,11,4,0
2024-11-11,US-West,Storage,7495.0,8457.0,190.19,99.72,0,88.62,0.0254,962.0,2024,11,0,11,4,0
2024-11-11,India-South,Compute,9224.0,10927.0,516.42,99.98,0,84.41,0.056,1703.0,2024,11,0,11,4,0
2024-11-11,US-West,Compute,6396.0,7201.0,299.74,99.77,0,88.82,0.0469,805.0,2024,11,0,11,4,0
2024-11-11,US-East,Storage,7193.0,8751.0,142.89,99.72,0,82.2,0.0199,1558.0,2024,11,0,11,4,0
2024-11-12,US-West,Storage,6377.0,8138.0,186.42,99.95,0,78.36,0.0292,1761.0,2024,11,1,12,4,0
2024-11-12,US-East,Storage,7651.0,10278.0,212.64,99.77,0,74.44,0.0278,2627.0,2024,11,1,12,4,0
2024-11-12,India-South,Storage,6548.0,7517.0,192.38,99.93,0,87.11,0.0294,969.0,2024,11,1,12,4,0
2024-11-12,Europe-North,Compute,6451.0,8691.0,299.63,99.74,0,74.23,0.0464,2240.0,2024,11,1,12,4,0
2024-11-12,US-West,Compute,8238.0,10842.0,429.24,99.86,0,75.98,0.0521,2604.0,2024,11,1,12,4,0
2024-11-12,US-East,Compute,9952.0,11376.0,470.18,99.9,0,87.48,0.0472,1424.0,2024,11,1,12,4,0
2024-11-13,US-West,Compute,6002.0,7471.0,297.88,99.78,0,80.34,0.0496,1469.0,2024,11,2,13,4,0
2024-11-13,US-East,Compute,10127.0,11687.0,606.26,99.75,0,86.65,0.0599,1560.0,2024,11,2,13,4,0
2024-11-13,India-South,Compute,8856.0,10560.0,509.7,99.89,0,83.86,0.0576,1704.0,2024,11,2,13,4,0
2024-11-13,Europe-North,Storage,9583.0,12097.0,193.11,99.9,0,79.22,0.0202,2514.0,2024,11,2,13,4,0
2024-11-13,Europe-North,Compute,9517.0,12154.0,463.73,99.97,0,78.3,0.0487,2637.0,2024,11,2,13,4,0
2024-11-13,US-East,Storage,9749.0,12978.0,199.94,99.95,0,75.12,0.0205,3229.0,2024,11,2,13,4,0
2024-11-13,US-West,Storage,6674.5,9173.0,150.9688157264324,99.8,0,72.76,0.0226,2498.5,2024,11,2,13,4,0
2024-11-14,US-West,Compute,6676.0,8747.0,340.78,99.78,0,76.32,0.051,2071.0,2024,11,3,14,4,0
2024-11-14,US-East,Compute,7208.0,9642.0,379.07,99.9,0,74.76,0.0526,2434.0,2024,11,3,14,4,0
2024-11-14,US-West,Storage,6972.0,8372.0,147.7,99.8,0,83.28,0.0212,1400.0,2024,11,3,14,4,0
2024-11-14,Europe-North,Storage,7838.0,8808.0,156.37,99.81,0,88.99,0.02,970.0,2024,11,3,14,4,0
2024-11-14,India-South,Compute,8443.5,10797.0,416.56092214682377,99.89,0,78.2,0.0493,2353.5,2024,11,3,14,4,0
2024-11-14,US-East,Storage,9184.0,10894.0,242.43,99.79,0,84.3,0.0264,1710.0,2024,11,3,14,4,0
2024-11-14,India-South,Storage,6627.0,8630.0,149.89442532310548,99.75,0,76.79,0.0226,2003.0,2024,11,3,14,4,0
2024-11-15,India-South,Compute,8031.0,10082.0,392.38,99.78,1,79.66,0.0489,2051.0,2024,11,4,15,4,0
2024-11-15,India-South,Storage,6706.0,7635.0,190.44,99.77,0,87.83,0.0284,929.0,2024,11,4,15,4,0
2024-11-15,US-West,Compute,9988.0,13355.0,500.91,99.85,0,74.79,0.0502,3367.0,2024,11,4,15,4,0
2024-11-15,US-East,Storage,7460.0,9181.0,218.53,99.93,0,81.25,0.0293,1721.0,2024,11,4,15,4,0
2024-11-15,Europe-North,Compute,6572.0,7952.0,376.03,99.75,0,82.65,0.0572,1380.0,2024,11,4,15,4,0
2024-11-15,US-East,Compute,5335.0,7164.0,251.57,99.9,0,74.47,0.0472,1829.0,2024,11,4,15,4,0
2024-11-15,Europe-North,Storage,7406.0,9867.0,158.31,99.91,0,75.06,0.0214,2461.0,2024,11,4,15,4,0
2024-11-15,US-West,Storage,7336.0,9529.0,162.06,99.81,0,76.99,0.0221,2193.0,2024,11,4,15,4,0
2024-11-16,Europe-North,Storage,7545.0,8720.0,215.21,99.87,0,86.53,0.0285,1175.0,2024,11,5,16,4,1
2024-11-16,US-East,Storage,5268.0,6870.0,128.65,99.8,0,76.68,0.0244,1602.0,2024,11,5,16,4,1
2024-11-16,US-West,Compute,6888.0,9074.0,343.89,99.86,0,75.91,0.0499,2186.0,2024,11,5,16,4,1
2024-11-16,US-East,Compute,5209.0,6198.0,272.5,99.72,0,84.04,0.0523,989.0,2024,11,5,16,4,1
2024-11-16,India-South,Storage,6958.0,8417.0,147.16,99.74,0,82.67,0.0211,1459.0,2024,11,5,16,4,1
2024-11-16,India-South,Compute,7640.0,9595.0,381.58,99.71,0,79.62,0.0499,1955.0,2024,11,5,16,4,1
2024-11-16,US-West,Storage,7139.0,9037.0,213.19,99.87,0,79.0,0.0299,1898.0,2024,11,5,16,4,1
2024-11-17,India-South,Compute,9162.0,10721.0,422.13,99.87,0,85.46,0.0461,1559.0,2024,11,6,17,4,1
2024-11-17,India-South,Storage,7522.0,8462.0,208.52,99.97,0,88.89,0.0277,940.0,2024,11,6,17,4,1
2024-11-17,Europe-North,Compute,8778.0,11684.0,488.59,99.81,1,75.13,0.0557,2906.0,2024,11,6,17,4,1
2024-11-17,US-East,Compute,10195.0,13528.0,486.67,99.73,0,75.36,0.0477,3333.0,2024,11,6,17,4,1
2024-11-17,US-West,Compute,9278.0,11456.0,477.21,99.88,0,80.99,0.0514,2178.0,2024,11,6,17,4,1
2024-11-17,US-West,Storage,8419.0,11127.0,194.57,99.77,0,75.66,0.0231,2708.0,2024,11,6,17,4,1
2024-11-17,Europe-North,Storage,8915.0,10341.0,244.61,99.73,0,86.21,0.0274,1426.0,2024,11,6,17,4,1
2024-11-18,US-East,Compute,5723.0,6807.0,318.95,99.72,0,84.08,0.0557,1084.0,2024,11,0,18,4,0
2024-11-18,US-West,Compute,5018.0,6462.0,282.1,99.96,0,77.65,0.0562,1444.0,2024,11,0,18,4,0
2024-11-18,Europe-North,Compute,6285.0,8386.0,284.56,99.81,0,74.95,0.0453,2101.0,2024,11,0,18,4,0
2024-11-18,India-South,Storage,6370.0,8119.0,161.23,99.97,0,78.46,0.0253,1749.0,2024,11,0,18,4,0
2024-11-18,US-East,Storage,5730.0,6827.0,115.06,99.83,0,83.93,0.0201,1097.0,2024,11,0,18,4,0
2024-11-18,India-South,Compute,5536.0,7354.0,319.8,99.87,0,75.28,0.0578,1818.0,2024,11,0,18,4,0
2024-11-19,India-South,Compute,6822.0,8021.0,407.35,99.75,0,85.05,0.0597,1199.0,2024,11,1,19,4,0
2024-11-19,US-East,Compute,9234.0,11288.0,515.85,99.81,0,81.8,0.0559,2054.0,2024,11,1,19,4,0
2024-11-19,Europe-North,Storage,7928.0,10638.0,158.03,99.72,0,74.53,0.0199,2710.0,2024,11,1,19,4,0
2024-11-19,US-East,Storage,8806.0,9877.0,221.31,99.81,0,89.16,0.0251,1071.0,2024,11,1,19,4,0
2024-11-19,US-West,Storage,11415.0,15400.0,336.19,99.75,0,74.12,0.0295,3985.0,2024,11,1,19,4,0
2024-11-19,India-South,Storage,10721.0,12933.0,239.51,99.88,0,82.9,0.0223,2212.0,2024,11,1,19,4,0
2024-11-19,Europe-North,Compute,7368.0,8787.0,388.29,99.72,0,83.85,0.0527,1419.0,2024,11,1,19,4,0
2024-11-20,US-East,Compute,9160.0,11461.0,476.66,99.86,0,79.92,0.052,2301.0,2024,11,2,20,4,0
2024-11-20,India-South,Storage,7106.0,9069.0,138.59,99.98,0,78.35,0.0195,1963.0,2024,11,2,20,4,0
2024-11-20,India-South,Compute,7334.0,8855.0,333.14,99.73,0,82.82,0.0454,1521.0,2024,11,2,20,4,0
2024-11-20,US-West,Storage,8288.0,9690.0,242.25,99.88,0,85.53,0.0292,1402.0,2024,11,2,20,4,0
2024-11-20,Europe-North,Compute,7980.0,10252.0,467.81,99.9,0,77.84,0.0586,2272.0,2024,11,2,20,4,0
2024-11-20,Europe-North,Storage,8045.0,9068.0,209.02,99.89,0,88.72,0.026,1023.0,2024,11,2,20,4,0
2024-11-20,US-East,Storage,7377.0,9655.0,207.88,99.84,0,76.41,0.0282,2278.0,2024,11,2,20,4,0
2024-11-20,US-West,Compute,8795.0,11184.0,466.47,99.88,0,78.64,0.053,2389.0,2024,11,2,20,4,0
2024-11-21,US-East,Storage,7657.0,8925.0,219.02,99.89,0,85.79,0.0286,1268.0,2024,11,3,21,4,0
2024-11-21,India-South,Storage,8381.0,9581.0,167.7,99.72,0,87.48,0.02,1200.0,2024,11,3,21,4,0
2024-11-21,Europe-North,Storage,6907.5,11250.0,156.2389833890676,99.87,0,61.4,0.0226,4342.5,2024,11,3,21,4,0
2024-11-21,US-West,Storage,8881.0,11256.0,190.75,99.79,0,78.9,0.0215,2375.0,2024,11,3,21,4,0
2024-11-21,India-South,Compute,5459.0,7257.0,305.02,99.8,0,75.22,0.0559,1798.0,2024,11,3,21,4,0
2024-11-21,Europe-North,Compute,6963.0,8936.0,333.86,99.73,0,77.92,0.0479,1973.0,2024,11,3,21,4,0
2024-11-21,US-West,Compute,8022.5,9636.0,395.7908447827197,99.91,0,83.26,0.0493,1613.5,2024,11,3,21,4,0
2024-11-21,US-East,Compute,9286.0,11650.0,500.5,99.78,1,79.71,0.0539,2364.0,2024,11,3,21,4,0
2024-11-22,US-West,Compute,7250.0,8876.0,409.08,99.95,0,81.68,0.0564,1626.0,2024,11,4,22,4,0
2024-11-22,US-West,Storage,5571.0,6380.0,113.4,99.92,0,87.32,0.0204,809.0,2024,11,4,22,4,0
2024-11-22,India-South,Storage,6276.0,7857.0,172.62,99.9,0,79.88,0.0275,1581.0,2024,11,4,22,4,0
2024-11-22,India-South,Compute,7309.0,9264.0,359.31,99.86,0,78.9,0.0492,1955.0,2024,11,4,22,4,0
2024-11-22,US-East,Storage,7500.0,9364.0,142.57,99.77,0,80.09,0.019,1864.0,2024,11,4,22,4,0
2024-11-22,Europe-North,Storage,5770.0,6892.0,142.09,99.98,0,83.72,0.0246,1122.0,2024,11,4,22,4,0
2024-11-22,US-East,Compute,7815.0,10460.0,365.96,99.81,1,74.71,0.0468,2645.0,2024,11,4,22,4,0
2024-11-22,Europe-North,Compute,6116.0,6875.0,350.6,99.91,0,88.96,0.0573,759.0,2024,11,4,22,4,0
2024-11-23,India-South,Storage,8999.0,10829.0,241.4,99.95,0,83.1,0.0268,1830.0,2024,11,5,23,4,1
2024-11-23,US-West,Compute,5862.0,7461.0,294.53,99.77,1,78.57,0.0502,1599.0,2024,11,5,23,4,1
2024-11-23,Europe-North,Compute,7657.0,9128.0,355.19,99.73,0,83.88,0.0464,1471.0,2024,11,5,23,4,1
2024-11-23,US-East,Compute,5909.0,7124.0,277.15,99.81,0,82.94,0.0469,1215.0,2024,11,5,23,4,1
2024-11-23,India-South,Compute,7283.0,9824.0,421.55,99.85,0,74.13,0.0579,2541.0,2024,11,5,23,4,1
2024-11-23,US-East,Storage,8118.0,10411.0,237.01,99.97,0,77.98,0.0292,2293.0,2024,11,5,23,4,1
